ProductID,ProductName,Category,Price,StockQuantity,IsActive,CreatedAt
2197,Sports Item 02197,Sports,422.05,700,1,2020-10-15 10:44:56
2198,Fashion Item 02198,Fashion,213.63,1465,1,2024-11-21 19:22:59
2199,Electronics Item 02199,Electronics,245.59,540,1,2025-01-06 11:08:17
2200,Home Item 02200,Home,253.67,1233,1,2022-06-22 07:39:44
2201,Fashion Item 02201,Fashion,287.49,1364,1,2023-03-19 19:01:01
2202,Fashion Item 02202,Fashion,278.10,777,1,2025-11-16 20:27:58
2203,Fashion Item 02203,Fashion,101.17,417,1,2023-09-22 19:58:38
2204,Home Item 02204,Home,124.68,1083,1,2022-12-27 13:28:02
2205,Home Item 02205,Home,59.45,745,1,2024-11-26 14:57:21
2206,Electronics Item 02206,Electronics,2438.35,301,1,2025-03-05 09:38:25
2207,Electronics Item 02207,Electronics,1587.04,818,1,2020-04-23 19:45:16
2208,Electronics Item 02208,Electronics,2498.95,1895,1,2020-04-03 11:33:58
2209,Fashion Item 02209,Fashion,230.82,627,1,2021-06-13 10:26:46
2210,Beauty Item 02210,Beauty,75.71,163,1,2022-06-27 11:05:59
2211,Books Item 02211,Books,40.83,1913,1,2022-05-20 05:45:56
2212,Electronics Item 02212,Electronics,963.75,697,1,2023-06-16 04:13:16
2213,Home Item 02213,Home,382.36,1317,1,2025-08-04 16:09:19
2214,Fashion Item 02214,Fashion,105.15,511,1,2023-08-19 23:39:02
2215,Sports Item 02215,Sports,682.80,48,1,2023-06-22 20:33:43
2216,Fashion Item 02216,Fashion,53.08,766,1,2020-08-12 05:13:09
2217,Sports Item 02217,Sports,635.61,1207,1,2021-11-20 22:27:56
2218,Home Item 02218,Home,345.09,349,1,2022-09-29 06:09:08
2219,Electronics Item 02219,Electronics,2379.48,1964,1,2023-10-30 22:10:01
2220,Electronics Item 02220,Electronics,365.77,918,1,2025-05-31 13:24:32
2221,Electronics Item 02221,Electronics,789.63,428,1,2021-01-23 13:43:42
2222,Books Item 02222,Books,37.56,1091,1,2020-04-15 14:49:51
2223,Books Item 02223,Books,42.70,473,1,2020-04-19 21:17:13
2224,Fashion Item 02224,Fashion,286.47,1094,1,2024-08-25 04:56:36
2225,Sports Item 02225,Sports,589.31,1221,1,2021-10-08 02:16:36
2226,Electronics Item 02226,Electronics,2223.80,1644,1,2025-04-18 06:27:39
2227,Electronics Item 02227,Electronics,1620.39,1818,1,2022-07-23 10:32:39
2228,Books Item 02228,Books,12.76,338,1,2021-10-07 23:17:19
2229,Home Item 02229,Home,386.43,359,1,2020-03-24 03:47:45
2230,Sports Item 02230,Sports,389.79,260,1,2020-09-09 21:16:11
2231,Grocery Item 02231,Grocery,4.74,647,1,2022-12-29 10:19:39
2232,Books Item 02232,Books,49.14,544,1,2025-04-26 20:29:00
2233,Fashion Item 02233,Fashion,141.65,273,1,2021-03-24 11:58:28
2234,Home Item 02234,Home,118.11,654,1,2020-09-06 07:49:37
2235,Electronics Item 02235,Electronics,1534.38,869,1,2020-03-09 19:47:02
2236,Fashion Item 02236,Fashion,124.78,1396,1,2023-12-09 15:43:45
2237,Grocery Item 02237,Grocery,62.74,277,1,2022-08-06 22:07:01
2238,Electronics Item 02238,Electronics,2310.62,1804,1,2021-09-24 17:21:17
2239,Fashion Item 02239,Fashion,80.38,1384,1,2022-04-19 04:25:55
2240,Sports Item 02240,Sports,593.72,349,1,2023-03-23 09:38:02
2241,Fashion Item 02241,Fashion,88.20,1674,1,2024-07-29 17:49:44
2242,Books Item 02242,Books,65.37,726,1,2023-06-10 07:21:57
2243,Sports Item 02243,Sports,270.43,1735,1,2022-05-12 10:31:46
2244,Grocery Item 02244,Grocery,51.22,628,0,2020-11-30 07:45:24
2245,Home Item 02245,Home,285.34,1017,1,2021-12-31 03:53:46
2246,Electronics Item 02246,Electronics,448.09,134,1,2022-10-11 18:25:53
2247,Home Item 02247,Home,233.12,857,1,2020-04-26 02:53:37
2248,Home Item 02248,Home,248.38,921,1,2021-12-10 09:38:45
2249,Electronics Item 02249,Electronics,835.97,1437,1,2022-08-01 10:01:55
2250,Sports Item 02250,Sports,385.77,378,1,2025-03-27 17:44:11
2251,Grocery Item 02251,Grocery,108.96,567,1,2023-04-09 21:30:49
2252,Sports Item 02252,Sports,369.35,743,0,2022-04-25 15:36:34
2253,Electronics Item 02253,Electronics,969.75,1074,1,2021-11-11 01:56:13
2254,Home Item 02254,Home,114.89,301,1,2025-01-17 17:43:00
2255,Grocery Item 02255,Grocery,49.65,1797,0,2024-11-06 09:26:25
2256,Sports Item 02256,Sports,676.04,1969,1,2022-03-23 11:01:02
2257,Books Item 02257,Books,49.95,1470,1,2025-09-17 22:21:39
2258,Beauty Item 02258,Beauty,22.03,1187,1,2025-11-28 18:03:38
2259,Electronics Item 02259,Electronics,1736.12,1026,1,2023-11-03 13:07:06
2260,Fashion Item 02260,Fashion,187.50,196,1,2020-09-17 23:17:47
2261,Books Item 02261,Books,9.96,1309,1,2022-11-07 13:09:20
2262,Electronics Item 02262,Electronics,639.70,929,1,2025-02-09 12:47:27
2263,Home Item 02263,Home,262.96,1616,1,2020-04-24 14:00:51
2264,Electronics Item 02264,Electronics,1985.45,1693,1,2022-06-28 05:25:29
2265,Home Item 02265,Home,231.17,421,1,2023-08-26 18:25:51
2266,Home Item 02266,Home,496.24,630,1,2025-04-08 02:57:35
2267,Sports Item 02267,Sports,112.89,1468,1,2025-12-20 19:07:04
2268,Fashion Item 02268,Fashion,17.48,1574,1,2025-02-05 02:06:54
2269,Sports Item 02269,Sports,14.46,1608,1,2022-08-09 01:53:11
2270,Fashion Item 02270,Fashion,133.18,1526,1,2022-12-01 22:49:52
2271,Fashion Item 02271,Fashion,160.09,1621,1,2020-12-08 23:29:26
2272,Electronics Item 02272,Electronics,1770.26,1955,1,2021-10-15 01:05:17
2273,Fashion Item 02273,Fashion,32.79,1645,1,2022-09-02 07:36:42
2274,Home Item 02274,Home,168.99,1357,1,2021-12-17 13:36:46
2275,Electronics Item 02275,Electronics,174.31,1285,1,2025-01-27 05:53:08
2276,Beauty Item 02276,Beauty,101.21,1488,1,2023-04-23 01:06:29
2277,Fashion Item 02277,Fashion,49.93,1981,1,2020-03-03 00:15:04
2278,Electronics Item 02278,Electronics,1643.22,485,1,2020-06-13 17:51:59
2279,Grocery Item 02279,Grocery,70.07,1604,1,2020-03-30 22:55:49
2280,Grocery Item 02280,Grocery,15.43,309,1,2022-10-13 03:22:31
2281,Fashion Item 02281,Fashion,85.09,1145,1,2021-04-22 22:35:21
2282,Beauty Item 02282,Beauty,57.66,1269,1,2021-05-05 18:23:27
2283,Home Item 02283,Home,317.35,1305,1,2025-11-21 04:34:57
2284,Grocery Item 02284,Grocery,12.59,986,1,2025-08-20 09:29:48
2285,Electronics Item 02285,Electronics,524.74,34,1,2022-01-15 16:18:55
2286,Electronics Item 02286,Electronics,2328.06,1938,1,2020-11-09 23:08:22
2287,Home Item 02287,Home,78.48,462,1,2021-02-27 13:42:48
2288,Grocery Item 02288,Grocery,103.78,870,1,2022-10-05 11:49:30
2289,Electronics Item 02289,Electronics,632.28,1357,1,2021-12-10 06:39:21
2290,Electronics Item 02290,Electronics,1941.98,1826,1,2020-06-11 18:24:09
2291,Books Item 02291,Books,39.54,606,1,2025-10-10 03:00:04
2292,Grocery Item 02292,Grocery,34.94,449,1,2020-02-03 22:05:08
2293,Home Item 02293,Home,262.03,1368,1,2025-09-06 09:33:34
2294,Home Item 02294,Home,172.33,1055,1,2021-08-01 17:04:15
2295,Grocery Item 02295,Grocery,62.27,1421,1,2021-03-29 03:55:59
2296,Fashion Item 02296,Fashion,267.87,650,1,2022-07-19 19:04:47
2297,Fashion Item 02297,Fashion,124.21,1721,1,2024-07-28 14:29:53
2298,Home Item 02298,Home,439.43,1357,1,2022-04-27 19:56:40
2299,Home Item 02299,Home,456.79,613,1,2021-09-10 02:54:39
2300,Fashion Item 02300,Fashion,262.96,492,1,2022-05-21 11:57:03
2301,Electronics Item 02301,Electronics,345.13,912,1,2021-11-05 03:10:15
2302,Fashion Item 02302,Fashion,109.78,426,1,2023-01-28 12:58:51
2303,Home Item 02303,Home,471.80,1606,1,2026-01-09 01:28:44
2304,Fashion Item 02304,Fashion,93.80,1924,1,2021-12-17 01:54:41
2305,Electronics Item 02305,Electronics,1449.16,778,1,2025-08-19 11:17:22
2306,Electronics Item 02306,Electronics,76.62,74,1,2020-01-18 03:24:34
2307,Beauty Item 02307,Beauty,50.82,1415,1,2024-12-23 16:14:37
2308,Home Item 02308,Home,346.50,186,1,2022-10-05 14:58:32
2309,Books Item 02309,Books,48.12,1490,1,2024-06-08 19:52:49
2310,Sports Item 02310,Sports,698.42,1338,1,2023-05-27 09:05:18
2311,Books Item 02311,Books,6.03,1589,1,2022-09-27 02:46:59
2312,Grocery Item 02312,Grocery,17.67,93,1,2025-05-19 03:09:57
2313,Sports Item 02313,Sports,645.50,1927,1,2022-10-09 12:54:58
2314,Electronics Item 02314,Electronics,397.74,1737,1,2020-09-25 15:37:26
2315,Fashion Item 02315,Fashion,230.72,1446,1,2023-06-29 23:42:36
2316,Books Item 02316,Books,64.69,1427,1,2020-03-30 13:25:15
2317,Home Item 02317,Home,69.40,968,0,2024-09-13 09:17:41
2318,Grocery Item 02318,Grocery,99.56,825,1,2021-11-06 18:21:44
2319,Sports Item 02319,Sports,682.68,68,1,2024-04-15 05:18:19
2320,Fashion Item 02320,Fashion,210.42,401,1,2024-05-02 01:56:27
2321,Electronics Item 02321,Electronics,637.79,1161,1,2024-11-12 10:56:28
2322,Grocery Item 02322,Grocery,55.18,1391,1,2025-04-24 10:39:58
2323,Electronics Item 02323,Electronics,730.81,549,1,2023-12-05 08:05:10
2324,Home Item 02324,Home,201.90,1596,1,2025-01-08 20:02:49
2325,Electronics Item 02325,Electronics,2481.08,1136,1,2020-08-11 19:53:57
2326,Electronics Item 02326,Electronics,1013.01,940,1,2023-12-21 03:25:06
2327,Beauty Item 02327,Beauty,44.55,533,1,2023-08-28 07:44:17
2328,Books Item 02328,Books,61.13,668,1,2022-06-06 05:56:59
2329,Electronics Item 02329,Electronics,1549.44,236,1,2021-01-08 09:00:02
2330,Fashion Item 02330,Fashion,47.64,1978,1,2020-10-16 02:27:50
2331,Beauty Item 02331,Beauty,137.20,83,1,2024-08-10 09:16:44
2332,Fashion Item 02332,Fashion,138.81,481,1,2022-10-05 14:25:34
2333,Grocery Item 02333,Grocery,44.47,1476,1,2024-08-18 10:42:19
2334,Beauty Item 02334,Beauty,136.56,4,1,2023-02-05 22:33:21
2335,Books Item 02335,Books,64.76,1383,1,2020-08-26 09:49:24
2336,Beauty Item 02336,Beauty,103.15,1410,1,2022-03-25 19:08:55
2337,Home Item 02337,Home,278.36,1839,1,2020-08-11 21:06:32
2338,Beauty Item 02338,Beauty,51.70,1639,1,2023-06-01 04:52:13
2339,Fashion Item 02339,Fashion,14.19,97,1,2025-12-30 22:04:09
2340,Fashion Item 02340,Fashion,141.47,415,1,2024-08-20 05:27:26
2341,Fashion Item 02341,Fashion,94.38,512,1,2020-10-27 14:41:51
2342,Home Item 02342,Home,170.64,1505,1,2023-03-08 07:10:40
2343,Books Item 02343,Books,33.83,202,1,2021-11-04 09:05:50
2344,Fashion Item 02344,Fashion,141.45,142,1,2020-04-22 06:23:24
2345,Home Item 02345,Home,154.88,64,1,2025-01-11 22:32:18
2346,Beauty Item 02346,Beauty,139.21,129,1,2023-07-15 09:33:08
2347,Home Item 02347,Home,343.92,189,1,2023-12-09 01:00:42
2348,Fashion Item 02348,Fashion,225.64,83,1,2020-10-18 09:10:26
2349,Electronics Item 02349,Electronics,1406.76,861,1,2022-02-27 15:25:00
2350,Sports Item 02350,Sports,270.49,34,1,2025-01-15 14:13:24
2351,Home Item 02351,Home,131.40,1101,1,2022-08-20 09:20:10
2352,Electronics Item 02352,Electronics,841.42,1541,1,2022-08-14 03:36:53
2353,Beauty Item 02353,Beauty,98.13,1749,1,2022-01-26 14:44:21
2354,Electronics Item 02354,Electronics,551.27,285,1,2024-05-20 03:04:51
2355,Home Item 02355,Home,91.51,146,1,2024-12-08 12:50:12
2356,Electronics Item 02356,Electronics,2369.24,1184,1,2024-06-15 03:01:10
2357,Sports Item 02357,Sports,356.88,1472,1,2020-09-04 06:35:34
2358,Fashion Item 02358,Fashion,168.03,27,1,2022-04-11 18:08:13
2359,Electronics Item 02359,Electronics,526.25,653,1,2023-12-19 21:54:31
2360,Home Item 02360,Home,218.46,1964,1,2020-07-07 08:50:56
2361,Electronics Item 02361,Electronics,271.03,533,1,2023-01-15 23:00:58
2362,Home Item 02362,Home,127.74,1316,1,2025-10-15 10:05:57
2363,Electronics Item 02363,Electronics,452.83,606,1,2023-12-01 15:22:27
2364,Books Item 02364,Books,23.14,1376,1,2020-05-16 17:00:54
2365,Home Item 02365,Home,319.47,652,0,2022-07-06 17:37:18
2366,Fashion Item 02366,Fashion,127.51,1591,1,2023-08-24 00:16:16
2367,Books Item 02367,Books,23.45,864,1,2022-04-26 19:23:27
2368,Grocery Item 02368,Grocery,34.44,382,1,2024-10-03 23:06:46
2369,Books Item 02369,Books,15.44,163,1,2023-02-07 09:00:20
2370,Grocery Item 02370,Grocery,41.51,111,1,2025-08-29 18:16:02
2371,Beauty Item 02371,Beauty,21.75,1546,1,2020-07-20 06:17:46
2372,Electronics Item 02372,Electronics,2181.98,391,1,2021-12-08 02:48:54
2373,Fashion Item 02373,Fashion,70.92,1426,1,2022-10-08 00:17:43
2374,Fashion Item 02374,Fashion,258.87,954,1,2021-12-12 20:19:04
2375,Grocery Item 02375,Grocery,4.28,1286,1,2025-12-12 01:37:25
2376,Fashion Item 02376,Fashion,111.27,387,1,2022-08-17 22:25:03
2377,Electronics Item 02377,Electronics,539.14,1985,1,2022-10-08 20:11:01
2378,Beauty Item 02378,Beauty,180.01,1327,1,2025-01-02 13:53:35
2379,Electronics Item 02379,Electronics,629.11,1258,1,2020-02-16 08:14:05
2380,Home Item 02380,Home,495.08,645,1,2020-06-12 13:37:15
2381,Fashion Item 02381,Fashion,272.79,553,1,2025-04-15 03:04:16
2382,Home Item 02382,Home,77.75,923,1,2021-09-11 05:53:08
2383,Home Item 02383,Home,33.05,1275,1,2024-01-02 20:23:58
2384,Electronics Item 02384,Electronics,1906.18,1117,1,2023-12-31 19:00:09
2385,Home Item 02385,Home,100.35,1807,1,2022-08-19 20:32:32
2386,Home Item 02386,Home,466.75,1857,1,2021-03-17 20:18:37
2387,Home Item 02387,Home,281.57,627,1,2022-09-21 13:51:15
2388,Fashion Item 02388,Fashion,256.47,431,1,2025-01-30 15:37:25
2389,Electronics Item 02389,Electronics,2414.75,1790,1,2020-09-10 18:09:19
2390,Fashion Item 02390,Fashion,186.98,1199,1,2021-09-26 07:57:11
2391,Grocery Item 02391,Grocery,71.71,124,1,2025-05-14 00:16:47
2392,Grocery Item 02392,Grocery,70.95,1419,1,2024-03-09 10:54:33
2393,Sports Item 02393,Sports,258.06,537,1,2022-12-15 22:20:25
2394,Electronics Item 02394,Electronics,1019.43,1215,1,2024-10-29 19:10:53
2395,Sports Item 02395,Sports,42.86,5,1,2023-12-14 12:35:01
2396,Beauty Item 02396,Beauty,46.26,240,1,2021-06-13 20:43:28
2397,Electronics Item 02397,Electronics,2005.53,434,1,2021-08-16 21:48:42
2398,Home Item 02398,Home,251.34,1981,1,2022-09-14 01:29:58
2399,Sports Item 02399,Sports,440.76,1789,1,2020-09-17 14:12:34
2400,Home Item 02400,Home,105.50,745,1,2022-10-02 21:41:10
2401,Books Item 02401,Books,7.38,1720,1,2020-12-09 03:49:55
2402,Sports Item 02402,Sports,520.83,917,1,2023-12-02 01:39:53
2403,Fashion Item 02403,Fashion,214.54,1450,1,2024-10-26 23:33:15
2404,Electronics Item 02404,Electronics,2050.13,1213,1,2021-06-12 03:02:39
2405,Sports Item 02405,Sports,338.16,1618,1,2022-04-25 22:25:38
2406,Grocery Item 02406,Grocery,6.96,444,1,2022-12-31 23:19:44
2407,Electronics Item 02407,Electronics,1281.30,1663,1,2023-08-04 07:56:48
2408,Sports Item 02408,Sports,329.49,1335,1,2022-04-08 17:27:43
2409,Beauty Item 02409,Beauty,102.26,562,1,2022-03-14 12:15:34
2410,Home Item 02410,Home,461.89,524,1,2025-07-09 17:59:54
2411,Beauty Item 02411,Beauty,73.34,1692,1,2024-01-17 10:16:35
2412,Books Item 02412,Books,41.92,811,1,2024-01-27 23:07:12
2413,Beauty Item 02413,Beauty,74.78,1211,1,2024-11-24 02:21:46
2414,Electronics Item 02414,Electronics,1996.54,1783,1,2024-01-27 00:25:13
2415,Electronics Item 02415,Electronics,30.65,1522,1,2021-11-17 04:35:51
2416,Home Item 02416,Home,178.38,1791,1,2024-08-11 00:41:41
2417,Beauty Item 02417,Beauty,35.65,936,1,2023-08-03 15:07:26
2418,Books Item 02418,Books,26.50,756,1,2024-03-16 16:17:55
2419,Sports Item 02419,Sports,579.68,308,1,2023-01-05 08:50:35
2420,Home Item 02420,Home,423.18,175,1,2023-07-08 04:36:13
2421,Beauty Item 02421,Beauty,17.44,915,1,2023-06-03 11:42:13
2422,Sports Item 02422,Sports,78.22,60,1,2024-07-27 05:04:09
2423,Fashion Item 02423,Fashion,246.90,1084,1,2023-12-23 22:40:39
2424,Electronics Item 02424,Electronics,1555.93,559,1,2022-11-26 01:23:09
2425,Books Item 02425,Books,15.71,1204,1,2023-04-11 22:15:22
2426,Home Item 02426,Home,338.56,126,1,2020-07-16 11:47:02
2427,Electronics Item 02427,Electronics,1385.71,314,1,2021-04-20 14:33:32
2428,Home Item 02428,Home,307.58,263,1,2025-07-27 17:51:13
2429,Grocery Item 02429,Grocery,60.95,660,1,2022-06-25 14:03:48
2430,Books Item 02430,Books,10.05,988,1,2025-11-21 03:22:47
2431,Electronics Item 02431,Electronics,2444.48,1636,1,2024-08-14 03:44:09
2432,Home Item 02432,Home,350.29,955,1,2024-04-26 10:10:51
2433,Electronics Item 02433,Electronics,1635.48,58,1,2022-07-12 13:16:10
2434,Home Item 02434,Home,278.61,18,1,2023-05-23 10:16:29
2435,Sports Item 02435,Sports,405.30,1170,1,2022-01-14 15:40:43
2436,Grocery Item 02436,Grocery,109.26,100,1,2023-01-25 19:35:12
2437,Books Item 02437,Books,32.47,1614,1,2021-07-26 16:29:37
2438,Electronics Item 02438,Electronics,887.29,233,1,2025-11-20 14:07:19
2439,Sports Item 02439,Sports,418.27,767,1,2025-07-01 04:00:37
2440,Grocery Item 02440,Grocery,83.20,233,1,2025-03-20 21:08:12
2441,Sports Item 02441,Sports,229.27,617,1,2021-01-21 04:43:10
2442,Electronics Item 02442,Electronics,2453.73,280,1,2021-03-21 13:25:51
2443,Grocery Item 02443,Grocery,15.50,936,1,2021-04-23 08:48:36
2444,Home Item 02444,Home,76.64,1817,1,2021-02-28 05:29:12
2445,Grocery Item 02445,Grocery,70.30,1997,1,2023-09-11 21:25:34
2446,Sports Item 02446,Sports,517.60,1312,1,2025-08-13 10:26:34
2447,Electronics Item 02447,Electronics,2231.48,1711,1,2022-10-21 18:19:52
2448,Fashion Item 02448,Fashion,134.06,1719,1,2023-08-13 13:38:37
2449,Fashion Item 02449,Fashion,281.93,240,1,2024-05-11 04:01:22
2450,Home Item 02450,Home,470.31,1628,1,2021-01-05 02:23:33
2451,Grocery Item 02451,Grocery,45.59,1896,1,2022-05-29 00:19:01
2452,Home Item 02452,Home,402.06,21,1,2024-10-24 03:19:02
2453,Grocery Item 02453,Grocery,61.34,85,1,2022-08-11 18:21:19
2454,Books Item 02454,Books,67.83,1414,1,2024-04-28 21:10:42
2455,Grocery Item 02455,Grocery,23.24,1224,1,2021-06-14 19:09:29
2456,Electronics Item 02456,Electronics,2448.89,350,1,2021-04-13 05:49:25
2457,Grocery Item 02457,Grocery,95.48,1448,1,2025-10-21 21:52:55
2458,Grocery Item 02458,Grocery,37.64,766,1,2023-10-08 08:51:31
2459,Books Item 02459,Books,8.82,1340,1,2025-10-04 12:05:29
2460,Sports Item 02460,Sports,594.17,993,1,2024-01-20 08:11:55
2461,Fashion Item 02461,Fashion,86.07,1558,1,2024-04-05 09:11:08
2462,Home Item 02462,Home,41.30,136,1,2022-02-16 22:14:02
2463,Sports Item 02463,Sports,147.60,1188,1,2021-03-03 16:47:01
2464,Books Item 02464,Books,32.66,1396,1,2021-06-06 02:27:54
2465,Fashion Item 02465,Fashion,192.93,1595,1,2024-09-10 19:06:56
2466,Fashion Item 02466,Fashion,18.15,502,1,2022-04-27 01:36:45
2467,Books Item 02467,Books,42.08,386,1,2021-09-04 11:12:11
2468,Sports Item 02468,Sports,600.19,1867,1,2021-10-12 11:39:01
2469,Electronics Item 02469,Electronics,1277.73,871,1,2022-03-10 00:37:36
2470,Fashion Item 02470,Fashion,238.10,754,1,2021-06-12 22:55:16
2471,Electronics Item 02471,Electronics,1976.63,1253,1,2022-10-17 16:55:31
2472,Fashion Item 02472,Fashion,117.28,941,1,2025-12-13 23:25:17
2473,Beauty Item 02473,Beauty,141.05,1685,1,2023-08-09 22:30:13
2474,Grocery Item 02474,Grocery,99.17,816,1,2022-04-14 06:18:21
2475,Beauty Item 02475,Beauty,115.48,763,1,2023-11-20 23:17:12
2476,Fashion Item 02476,Fashion,277.50,406,1,2021-04-18 09:06:05
2477,Grocery Item 02477,Grocery,19.38,1587,1,2023-06-28 08:47:14
2478,Beauty Item 02478,Beauty,92.69,1623,1,2025-08-23 17:47:26
2479,Fashion Item 02479,Fashion,40.53,1342,1,2025-08-08 05:18:39
2480,Grocery Item 02480,Grocery,20.04,1489,1,2021-03-04 13:53:58
2481,Sports Item 02481,Sports,383.14,1003,1,2025-03-29 14:39:46
2482,Books Item 02482,Books,56.11,107,1,2020-09-26 00:22:33
2483,Fashion Item 02483,Fashion,276.19,651,1,2021-01-23 10:34:18
2484,Home Item 02484,Home,286.39,1743,1,2021-05-20 16:06:14
2485,Sports Item 02485,Sports,214.15,440,1,2021-06-26 22:11:30
2486,Electronics Item 02486,Electronics,1493.78,1190,1,2021-11-13 02:14:57
2487,Books Item 02487,Books,35.35,1032,1,2021-12-29 13:53:23
2488,Electronics Item 02488,Electronics,1859.19,29,1,2024-07-05 14:13:55
2489,Electronics Item 02489,Electronics,2395.63,502,0,2022-05-27 08:20:35
2490,Fashion Item 02490,Fashion,84.30,1526,1,2022-12-10 22:52:33
2491,Books Item 02491,Books,36.50,1743,1,2023-12-13 05:04:30
2492,Fashion Item 02492,Fashion,53.73,1378,1,2023-08-26 06:30:20
2493,Fashion Item 02493,Fashion,287.71,247,1,2022-02-17 03:44:17
2494,Sports Item 02494,Sports,696.57,533,1,2021-09-16 08:44:12
2495,Grocery Item 02495,Grocery,67.77,1227,1,2021-03-04 09:50:38
2496,Fashion Item 02496,Fashion,18.50,682,1,2020-05-12 07:20:33
2497,Grocery Item 02497,Grocery,102.81,579,1,2024-11-10 16:28:24
2498,Grocery Item 02498,Grocery,10.05,362,1,2025-12-31 23:49:48
2499,Fashion Item 02499,Fashion,143.71,2,1,2021-02-24 10:33:05
2500,Beauty Item 02500,Beauty,111.02,1229,1,2023-12-14 18:37:58
2501,Books Item 02501,Books,47.80,624,1,2023-04-01 19:30:37
2502,Grocery Item 02502,Grocery,18.75,43,1,2020-12-25 22:11:08
2503,Beauty Item 02503,Beauty,145.90,36,1,2022-09-21 17:12:54
2504,Home Item 02504,Home,334.50,1064,1,2021-07-15 08:35:06
2505,Grocery Item 02505,Grocery,79.79,1798,1,2025-03-22 23:46:40
2506,Grocery Item 02506,Grocery,25.88,800,1,2020-08-08 05:12:02
2507,Books Item 02507,Books,79.06,286,1,2020-01-06 07:48:52
2508,Fashion Item 02508,Fashion,73.82,1874,1,2020-06-23 07:43:29
2509,Books Item 02509,Books,12.01,249,1,2022-03-06 21:23:28
2510,Beauty Item 02510,Beauty,76.64,286,1,2024-08-22 13:08:00
2511,Sports Item 02511,Sports,254.80,663,1,2024-12-23 05:19:08
2512,Fashion Item 02512,Fashion,182.62,1485,1,2024-04-17 18:28:30
2513,Beauty Item 02513,Beauty,94.18,416,1,2021-06-09 02:51:33
2514,Electronics Item 02514,Electronics,1903.65,272,1,2021-12-14 23:17:33
2515,Home Item 02515,Home,251.90,1639,1,2021-09-26 04:00:50
2516,Sports Item 02516,Sports,623.01,1184,1,2022-09-02 20:16:56
2517,Home Item 02517,Home,178.99,1136,1,2024-11-30 14:35:48
2518,Fashion Item 02518,Fashion,121.37,1518,1,2020-09-22 02:57:05
2519,Beauty Item 02519,Beauty,122.14,459,1,2022-03-04 18:47:23
2520,Electronics Item 02520,Electronics,531.94,40,1,2021-10-19 00:20:06
2521,Fashion Item 02521,Fashion,213.82,1604,1,2022-03-27 05:27:40
2522,Sports Item 02522,Sports,41.95,722,1,2023-08-17 03:07:19
2523,Home Item 02523,Home,274.99,342,1,2026-01-02 21:14:36
2524,Electronics Item 02524,Electronics,1790.11,248,1,2021-07-19 01:05:18
2525,Fashion Item 02525,Fashion,175.79,114,1,2025-09-10 07:32:28
2526,Home Item 02526,Home,244.59,841,1,2023-01-10 14:56:34
2527,Electronics Item 02527,Electronics,1684.20,1008,1,2022-09-03 06:47:38
2528,Electronics Item 02528,Electronics,2032.51,25,1,2020-08-13 06:39:34
2529,Books Item 02529,Books,25.84,1448,1,2023-11-28 05:21:19
2530,Fashion Item 02530,Fashion,42.72,1668,1,2024-03-28 20:39:23
2531,Fashion Item 02531,Fashion,96.12,773,1,2023-02-14 12:31:32
2532,Home Item 02532,Home,258.63,483,1,2024-11-29 01:56:33
2533,Electronics Item 02533,Electronics,899.99,281,1,2023-08-06 16:30:21
2534,Home Item 02534,Home,105.59,470,1,2021-07-14 15:59:58
2535,Grocery Item 02535,Grocery,101.07,267,1,2022-03-04 15:21:04
2536,Beauty Item 02536,Beauty,121.80,849,1,2020-10-17 10:38:59
2537,Sports Item 02537,Sports,573.49,1312,1,2021-02-22 04:46:58
2538,Electronics Item 02538,Electronics,626.27,714,1,2024-06-22 02:50:36
2539,Books Item 02539,Books,18.16,966,1,2024-02-02 02:28:56
2540,Home Item 02540,Home,366.64,650,1,2023-04-29 23:50:29
2541,Electronics Item 02541,Electronics,2244.89,308,1,2024-03-19 02:46:56
2542,Sports Item 02542,Sports,260.72,18,1,2025-07-31 14:24:50
2543,Books Item 02543,Books,13.08,355,1,2023-01-28 09:04:37
2544,Beauty Item 02544,Beauty,49.30,225,1,2025-05-08 02:18:44
2545,Fashion Item 02545,Fashion,44.42,1159,1,2025-11-22 08:26:43
2546,Home Item 02546,Home,461.39,869,1,2020-07-10 18:45:03
2547,Grocery Item 02547,Grocery,106.52,1418,1,2022-07-01 03:49:29
2548,Fashion Item 02548,Fashion,24.65,627,1,2023-08-04 04:53:24
2549,Grocery Item 02549,Grocery,2.23,1192,1,2021-01-14 17:09:27
2550,Books Item 02550,Books,56.69,403,1,2021-02-15 05:35:24
2551,Sports Item 02551,Sports,551.06,1834,1,2021-05-03 07:19:42
2552,Electronics Item 02552,Electronics,627.58,1460,1,2021-06-03 05:44:12
2553,Books Item 02553,Books,48.83,1859,1,2023-07-04 10:57:14
2554,Fashion Item 02554,Fashion,165.34,508,1,2024-01-07 04:24:11
2555,Home Item 02555,Home,333.12,964,1,2020-09-23 19:21:28
2556,Electronics Item 02556,Electronics,1795.42,801,1,2020-05-30 23:53:15
2557,Fashion Item 02557,Fashion,246.58,615,1,2024-08-01 05:24:40
2558,Sports Item 02558,Sports,673.44,10,1,2020-11-30 23:01:43
2559,Electronics Item 02559,Electronics,1863.39,1900,1,2020-06-08 14:30:59
2560,Electronics Item 02560,Electronics,585.51,1745,1,2024-02-07 23:44:25
2561,Home Item 02561,Home,246.41,1777,1,2024-08-23 01:55:11
