OrderID,CustomerID,OrderDate,TotalAmount,Status
22023,8738,2024-02-25 16:37:43,186.82,Shipped
22024,3243,2023-05-31 16:39:08,1551.40,Paid
22025,14875,2025-02-09 08:02:56,468.39,Paid
22026,8355,2023-11-03 11:29:09,2054.83,Pending
22027,13603,2022-04-21 06:53:10,7651.82,Paid
22028,2842,2022-08-16 14:42:43,2537.62,Paid
22029,11470,2023-04-15 05:15:23,553.91,Shipped
22030,12202,2023-06-08 01:29:04,3627.83,Cancelled
22031,8393,2022-11-07 10:18:04,8428.05,Paid
22032,18011,2023-08-28 20:31:39,688.64,Shipped
22033,14632,2024-05-29 16:50:15,2999.01,Pending
22034,19676,2024-09-08 14:48:32,5960.75,Shipped
22035,4664,2023-01-04 16:46:30,1132.72,Paid
22036,12719,2023-02-03 17:13:37,8383.00,Shipped
22037,17061,2023-07-29 17:55:27,6901.20,Shipped
22038,6434,2023-03-13 17:19:18,818.88,Shipped
22039,12373,2023-07-14 04:52:03,486.15,Paid
22040,4252,2025-01-29 09:30:13,2295.35,Paid
22041,14604,2022-05-17 00:03:25,174.11,Shipped
22042,567,2024-08-05 17:14:19,12264.01,Shipped
22043,6001,2025-02-24 01:20:17,2732.73,Shipped
22044,13130,2025-03-03 11:54:29,3966.42,Paid
22045,970,2024-06-19 09:21:37,897.28,Shipped
22046,12955,2025-04-10 17:28:51,1081.66,Shipped
22047,14723,2023-06-04 22:59:09,1540.77,Pending
22048,5871,2023-09-21 05:06:19,263.96,Shipped
22049,7058,2024-12-06 06:41:07,212.92,Paid
22050,7187,2023-04-25 21:11:20,3723.52,Paid
22051,5006,2022-11-11 23:21:04,144.06,Shipped
22052,1860,2024-04-16 13:05:36,1859.27,Shipped
22053,1547,2022-03-10 21:38:02,6655.14,Paid
22054,3461,2024-11-25 00:35:56,4134.83,Paid
22055,3115,2023-05-21 18:04:23,868.90,Pending
22056,6076,2024-03-04 22:08:36,14205.75,Shipped
22057,17265,2023-06-23 10:06:43,6716.07,Shipped
22058,19776,2024-12-21 01:35:16,1622.27,Shipped
22059,10635,2023-10-31 21:07:59,3600.13,Paid
22060,1806,2024-03-24 22:41:25,3072.51,Cancelled
22061,6215,2024-09-04 08:18:09,792.81,Shipped
22062,9469,2023-11-12 04:02:49,1051.92,Shipped
22063,6974,2024-03-17 13:10:10,2850.93,Paid
22064,11272,2022-10-12 03:44:23,391.04,Shipped
22065,12838,2023-04-15 11:42:35,1201.40,Pending
22066,14102,2022-07-26 16:01:38,2852.95,Cancelled
22067,6702,2022-03-18 22:02:32,9084.72,Paid
22068,11248,2024-11-23 20:22:50,9902.31,Shipped
22069,17026,2024-11-24 17:46:53,4782.22,Shipped
22070,5571,2024-05-19 11:56:32,721.18,Cancelled
22071,9309,2024-10-14 01:35:44,3381.29,Paid
22072,12743,2022-04-10 20:33:38,1318.77,Shipped
22073,11551,2025-04-09 23:35:39,1845.47,Pending
22074,17718,2023-07-29 14:31:49,7567.44,Pending
22075,286,2022-09-06 15:22:25,7780.34,Paid
22076,19677,2022-05-01 03:47:22,2033.41,Paid
22077,6094,2023-10-08 08:14:22,778.38,Paid
22078,11758,2024-09-01 13:40:04,12912.23,Paid
22079,1446,2024-03-25 01:22:33,2097.88,Shipped
22080,2120,2023-10-22 01:15:41,5945.74,Pending
22081,14475,2024-10-11 19:03:30,2170.23,Pending
22082,2830,2024-12-27 07:44:29,2641.28,Shipped
22083,5322,2024-09-03 02:08:36,504.89,Paid
22084,17321,2023-07-07 10:05:07,5341.44,Shipped
22085,19976,2024-10-19 00:41:04,137.84,Pending
22086,12870,2023-10-17 05:38:57,7347.68,Pending
22087,11555,2023-04-15 02:22:20,195.38,Shipped
22088,14607,2024-05-14 19:25:22,1905.96,Cancelled
22089,3869,2023-03-28 01:12:28,2253.49,Shipped
22090,4811,2024-09-30 23:20:33,1841.71,Paid
22091,4197,2024-09-07 15:59:06,542.58,Paid
22092,10811,2024-06-01 21:22:48,5096.30,Shipped
22093,10247,2024-08-24 08:50:47,7232.04,Pending
22094,11707,2025-02-14 17:34:51,937.82,Paid
22095,6707,2023-09-13 00:56:20,1155.06,Paid
22096,11329,2024-01-16 22:30:38,13840.27,Cancelled
22097,7041,2022-07-23 14:14:27,752.96,Paid
22098,17164,2024-05-03 06:02:42,51.66,Shipped
22099,15367,2022-09-25 00:01:22,6103.14,Pending
22100,11999,2022-04-20 20:57:35,14260.67,Cancelled
22101,18196,2024-11-28 09:08:13,1020.50,Paid
22102,4053,2024-04-08 22:43:03,115.32,Paid
22103,8999,2024-01-06 18:00:02,594.06,Paid
22104,11418,2022-08-28 23:53:03,5154.34,Shipped
22105,11841,2023-08-13 10:45:36,2525.74,Pending
22106,5118,2022-05-06 06:23:44,196.92,Pending
22107,7917,2023-07-05 06:31:34,607.61,Paid
22108,866,2022-12-22 18:50:46,10365.63,Pending
22109,12091,2022-08-06 04:24:44,7647.25,Paid
22110,5244,2022-05-10 21:53:34,351.96,Shipped
22111,11657,2023-10-11 20:23:14,7625.70,Cancelled
22112,12968,2022-05-10 14:32:20,6209.16,Paid
22113,6326,2022-05-16 05:47:40,2526.76,Pending
22114,3925,2023-08-06 19:24:48,1542.56,Paid
22115,11097,2023-08-01 13:41:56,644.97,Shipped
22116,17629,2022-12-02 22:56:10,6297.14,Pending
22117,3233,2024-09-12 16:11:06,810.47,Shipped
22118,14241,2024-09-07 09:29:09,996.48,Shipped
22119,8359,2022-11-23 17:48:57,7726.29,Paid
22120,8466,2023-09-28 21:18:39,1501.63,Shipped
22121,11674,2024-12-08 18:51:32,431.17,Shipped
22122,3187,2025-02-20 21:08:48,1282.76,Paid
22123,13385,2022-01-24 17:49:38,72.23,Paid
22124,7132,2023-11-21 05:02:00,3502.31,Paid
22125,14280,2024-06-24 00:43:33,720.28,Shipped
22126,6892,2024-08-25 21:46:34,3444.65,Paid
22127,8175,2025-01-04 09:59:53,1572.17,Pending
22128,13060,2023-08-15 00:24:19,2595.66,Paid
22129,17201,2025-04-11 20:22:35,1926.43,Paid
22130,18961,2022-12-09 19:33:59,6093.09,Shipped
22131,549,2022-12-13 23:10:54,1627.83,Paid
22132,10061,2022-03-18 03:48:00,132.99,Pending
22133,8022,2023-09-11 13:08:22,922.38,Paid
22134,2223,2022-01-30 23:59:22,1880.79,Pending
22135,12320,2024-06-10 02:31:57,401.86,Paid
22136,15875,2023-03-19 03:26:39,920.56,Shipped
22137,9236,2022-12-13 13:44:58,984.04,Pending
22138,10452,2022-01-17 18:31:07,1912.05,Pending
22139,14418,2023-06-08 16:44:33,94.40,Shipped
22140,2520,2024-06-30 00:44:18,1485.21,Paid
22141,5302,2022-05-12 19:20:52,577.16,Paid
22142,11316,2023-11-04 03:16:09,1152.99,Shipped
22143,5619,2022-04-10 06:20:37,345.23,Paid
22144,7043,2024-01-21 18:30:54,6159.92,Paid
22145,3348,2022-01-28 15:08:51,1476.03,Paid
22146,7751,2024-12-11 03:13:22,1484.51,Shipped
22147,4268,2023-09-19 15:06:08,814.20,Shipped
22148,7974,2024-08-29 17:57:35,566.81,Paid
22149,19678,2024-11-07 01:47:24,484.07,Pending
22150,13526,2022-09-24 05:02:04,4705.16,Shipped
22151,10081,2023-05-02 08:48:25,66.15,Paid
22152,19718,2022-01-24 02:25:54,1047.03,Pending
22153,10802,2024-12-11 20:51:24,6257.36,Paid
22154,4601,2022-06-30 05:57:50,1647.35,Paid
22155,18090,2023-07-03 07:33:11,1161.94,Paid
22156,18660,2022-12-10 00:30:34,6480.66,Paid
22157,10990,2025-02-09 18:17:05,151.42,Paid
22158,8884,2024-01-31 14:44:59,822.65,Shipped
22159,7563,2022-05-09 21:39:06,1146.48,Shipped
22160,19593,2024-10-08 14:43:29,3076.16,Paid
22161,10954,2022-03-07 04:26:58,3087.66,Shipped
22162,14837,2024-11-07 03:03:55,3381.31,Shipped
22163,3566,2022-12-12 14:53:35,2628.82,Shipped
22164,8020,2024-11-01 15:49:09,49.50,Cancelled
22165,5466,2022-05-28 10:43:35,1776.46,Shipped
22166,10098,2025-02-21 22:37:49,2227.50,Paid
22167,19206,2024-03-15 12:46:38,6625.00,Paid
22168,2211,2023-12-10 03:16:37,2283.09,Cancelled
22169,12293,2023-09-12 07:26:57,190.27,Cancelled
22170,9837,2024-03-18 01:11:56,1908.45,Shipped
22171,4689,2022-02-19 05:13:42,1566.58,Paid
22172,13219,2022-10-03 03:51:37,102.59,Paid
22173,8201,2022-11-02 16:29:27,249.48,Pending
22174,16168,2023-12-22 21:41:43,1805.84,Cancelled
22175,16078,2023-04-25 08:06:49,1073.86,Pending
22176,12151,2023-11-09 18:06:25,1785.59,Paid
22177,2179,2024-02-01 17:30:46,704.76,Shipped
22178,4854,2024-01-16 14:54:19,118.17,Shipped
22179,15407,2023-10-05 04:05:27,499.52,Cancelled
22180,1523,2024-07-08 14:54:34,2728.16,Shipped
22181,7958,2023-08-20 15:30:14,5860.31,Paid
22182,2780,2024-03-06 02:55:40,3434.10,Paid
22183,11326,2025-02-24 07:07:38,1124.29,Shipped
22184,11743,2024-11-01 03:22:25,321.84,Paid
22185,5239,2023-03-14 10:42:28,5554.44,Paid
22186,12914,2023-03-26 07:58:41,8975.17,Paid
22187,9391,2023-04-19 12:54:17,2274.74,Paid
22188,4191,2022-02-20 22:40:10,2651.19,Paid
22189,799,2023-03-20 02:29:51,1665.98,Paid
22190,11583,2023-07-19 12:47:37,92.82,Cancelled
22191,5782,2022-02-08 20:58:36,466.40,Paid
22192,11041,2023-11-03 09:14:23,2427.31,Paid
22193,15082,2024-11-19 03:25:15,9189.59,Shipped
22194,3654,2024-10-22 08:36:07,4195.01,Paid
22195,12826,2023-12-11 15:52:39,169.13,Paid
22196,12093,2022-10-06 10:01:50,3393.83,Paid
22197,4014,2022-06-24 19:14:04,1979.15,Paid
22198,18098,2022-05-06 20:44:06,1745.16,Cancelled
22199,11911,2023-07-07 07:36:44,6116.00,Pending
22200,11421,2022-07-17 00:22:22,1458.09,Paid
22201,13271,2024-03-19 22:28:56,352.95,Cancelled
22202,2587,2024-04-30 20:13:18,1027.84,Paid
22203,18368,2024-09-14 07:55:00,2021.48,Pending
22204,5694,2024-07-12 11:33:30,1110.80,Cancelled
22205,8294,2022-01-19 10:50:05,144.76,Pending
22206,8719,2023-05-21 14:12:41,8916.25,Paid
22207,6625,2022-02-16 15:01:08,7512.91,Pending
22208,12131,2024-10-24 11:50:03,5155.94,Paid
22209,10090,2025-02-27 13:58:55,65.38,Pending
22210,11478,2024-12-06 19:36:45,1684.37,Shipped
22211,2317,2023-10-14 13:20:32,12030.72,Paid
22212,3009,2024-05-08 20:28:36,10946.21,Paid
22213,10236,2024-01-29 09:01:27,777.78,Paid
22214,5267,2024-04-18 12:29:24,2107.38,Paid
22215,12838,2022-06-19 20:12:47,171.10,Pending
22216,13558,2022-04-27 13:17:21,9718.43,Shipped
22217,2425,2023-01-06 17:04:10,827.13,Shipped
22218,4382,2023-09-18 19:15:42,1287.82,Pending
22219,8903,2022-03-24 13:24:51,977.88,Paid
22220,1646,2024-12-01 07:54:48,6432.72,Paid
22221,12932,2024-01-14 10:47:33,5210.40,Paid
22222,5168,2024-08-05 11:26:01,3598.80,Pending
22223,5591,2025-01-09 08:20:58,291.54,Shipped
22224,2002,2024-07-13 23:13:26,8753.24,Cancelled
22225,16135,2022-04-04 15:45:59,649.41,Pending
22226,10184,2024-07-27 13:03:16,8008.47,Shipped
22227,8395,2023-09-23 07:36:31,307.89,Cancelled
22228,16058,2023-11-15 00:21:15,410.87,Cancelled
22229,189,2024-05-23 22:32:22,1646.20,Paid
22230,19000,2022-09-23 21:55:37,2474.36,Paid
22231,5511,2023-01-23 16:35:20,85.04,Paid
22232,14470,2024-05-31 21:48:39,2427.81,Pending
22233,6012,2023-03-12 16:56:57,1990.20,Cancelled
22234,11699,2025-03-19 13:25:29,480.65,Paid
22235,6309,2022-11-24 08:09:58,1379.13,Shipped
22236,14404,2023-08-27 19:25:45,410.40,Shipped
22237,19323,2024-05-15 16:38:14,585.62,Paid
22238,3398,2023-10-21 16:46:45,1864.01,Paid
22239,8043,2023-02-15 11:02:17,30.96,Pending
22240,6051,2025-02-15 14:15:10,2709.04,Cancelled
22241,19864,2022-08-28 10:08:19,1067.01,Paid
22242,3987,2023-10-13 23:28:01,4049.10,Shipped
22243,15075,2022-06-18 00:25:21,2333.27,Paid
22244,4822,2024-07-04 13:12:52,1444.09,Pending
22245,13316,2022-09-19 19:04:07,4045.13,Shipped
22246,12560,2024-12-21 19:07:30,18009.26,Paid
22247,1458,2023-10-08 19:55:12,1805.70,Shipped
22248,2051,2022-08-25 23:57:37,285.19,Cancelled
22249,7283,2022-10-23 17:45:05,14476.75,Shipped
22250,9843,2023-08-26 23:18:52,4914.83,Paid
22251,8387,2024-05-07 05:13:37,13560.60,Shipped
22252,10152,2025-03-01 13:40:38,700.40,Cancelled
22253,10600,2022-06-04 06:04:46,7358.97,Pending
22254,495,2024-08-24 13:15:56,54.64,Shipped
22255,13761,2023-03-08 10:55:36,726.08,Paid
22256,15896,2022-09-12 02:12:33,1541.21,Paid
22257,2134,2024-05-27 23:45:13,106.14,Pending
22258,19967,2025-03-08 20:01:49,5760.82,Paid
22259,5955,2024-06-03 11:00:33,289.65,Shipped
22260,11098,2025-01-15 14:07:41,2115.02,Paid
22261,138,2022-08-27 02:21:13,3506.52,Shipped
22262,8817,2025-04-15 15:52:48,3103.46,Paid
22263,18113,2022-07-06 16:25:27,342.72,Shipped
22264,7806,2025-02-13 03:10:46,14231.94,Pending
22265,195,2023-10-14 17:05:28,981.27,Paid
22266,944,2024-06-26 08:12:23,6493.27,Paid
22267,10078,2024-03-03 12:42:21,17240.04,Paid
22268,17362,2024-01-02 18:43:02,2792.56,Pending
22269,8442,2024-02-22 17:04:42,8317.60,Pending
22270,6715,2022-08-21 19:48:08,1485.03,Paid
22271,5833,2025-02-18 03:00:59,2456.12,Cancelled
22272,19370,2024-06-01 03:16:48,656.64,Pending
22273,16624,2022-01-10 21:08:18,1355.42,Paid
22274,16927,2024-06-16 04:24:08,772.62,Paid
22275,18851,2025-01-07 23:58:37,3350.92,Paid
22276,16305,2023-04-06 05:32:16,1017.65,Paid
22277,2239,2023-03-09 17:50:56,8256.07,Paid
22278,12756,2024-12-19 10:20:59,12807.38,Shipped
22279,2211,2023-11-03 13:53:40,183.22,Paid
22280,5849,2022-01-02 19:17:40,15198.35,Paid
22281,6386,2022-09-28 18:55:02,9000.18,Paid
22282,3951,2024-12-25 13:13:18,88.90,Shipped
22283,4556,2023-03-07 15:50:59,1006.18,Paid
22284,15537,2023-02-24 14:42:32,4185.29,Paid
22285,11804,2023-03-13 07:50:10,875.16,Paid
22286,11058,2023-12-15 03:00:51,1423.77,Paid
22287,6038,2023-09-10 08:20:04,2197.54,Paid
22288,3031,2025-03-05 19:03:07,3149.38,Shipped
22289,19427,2022-01-10 20:38:34,3369.24,Paid
22290,14575,2022-04-05 19:31:43,3174.11,Shipped
22291,8934,2025-04-13 19:37:28,1908.73,Cancelled
22292,1820,2022-04-30 20:56:46,2081.94,Pending
22293,17335,2024-04-27 02:00:47,29.14,Paid
22294,19212,2022-12-02 11:08:25,93.10,Cancelled
22295,12243,2022-04-16 20:58:27,873.77,Shipped
22296,14054,2023-06-15 16:24:26,4331.07,Pending
22297,6849,2022-05-01 02:34:48,2480.00,Paid
22298,2948,2024-04-08 03:35:50,14029.42,Shipped
22299,18447,2024-04-05 04:26:26,194.37,Paid
22300,5405,2025-03-20 10:52:54,1244.83,Paid
22301,111,2023-12-03 20:33:48,6037.38,Pending
22302,3712,2025-03-09 20:26:00,6626.66,Cancelled
22303,3718,2023-08-02 18:26:28,5858.95,Shipped
22304,9360,2022-09-28 09:41:13,902.35,Shipped
22305,14777,2022-07-01 02:12:55,1636.41,Shipped
22306,10826,2024-06-07 05:57:28,3397.92,Paid
22307,2445,2023-01-12 20:19:16,4717.29,Pending
22308,4487,2023-03-07 01:11:43,252.04,Cancelled
22309,15098,2024-12-31 19:53:37,2316.86,Shipped
22310,13733,2024-10-23 13:25:42,1914.48,Shipped
22311,3092,2022-10-09 15:22:04,508.83,Paid
22312,1175,2024-07-05 13:54:24,2129.14,Paid
22313,1129,2022-06-07 22:44:53,5897.21,Shipped
22314,14600,2024-05-09 05:55:53,1347.32,Shipped
22315,17414,2023-02-21 13:21:21,176.96,Cancelled
22316,15930,2022-08-19 01:54:02,848.67,Shipped
22317,4101,2024-12-15 09:43:36,6941.86,Paid
22318,14344,2025-04-09 09:26:55,7511.99,Paid
22319,2165,2022-06-12 17:49:30,1339.85,Pending
22320,828,2022-08-31 07:41:54,1802.27,Pending
22321,5331,2024-08-04 04:32:08,216.60,Shipped
22322,1084,2022-03-22 22:52:57,1710.93,Shipped
22323,10709,2024-05-30 03:49:49,1228.52,Paid
22324,15791,2024-06-10 19:57:40,5188.69,Pending
22325,11092,2023-08-02 07:51:27,633.42,Paid
22326,14945,2024-08-19 10:48:29,1594.12,Paid
22327,1650,2022-04-29 16:47:28,2022.28,Shipped
22328,16740,2024-02-24 07:23:57,312.04,Cancelled
22329,15604,2023-02-10 10:26:35,1786.57,Cancelled
22330,6147,2025-03-30 01:15:49,1803.48,Shipped
22331,4122,2023-08-20 16:07:18,939.76,Shipped
22332,121,2022-01-01 14:55:53,1022.35,Paid
22333,19733,2022-04-29 21:54:35,760.31,Shipped
22334,14861,2022-05-20 04:56:19,1072.60,Pending
22335,4873,2024-11-22 08:20:38,978.20,Pending
22336,18209,2024-11-21 08:35:00,1945.27,Paid
22337,9512,2022-12-07 20:25:50,61.61,Paid
22338,3536,2024-06-11 06:59:28,5267.38,Shipped
22339,2124,2023-10-11 10:48:01,820.72,Paid
22340,15394,2023-03-06 18:00:07,3905.79,Pending
22341,10432,2023-08-15 21:11:10,2702.65,Shipped
22342,13382,2022-08-21 07:04:37,6232.64,Paid
22343,14542,2023-02-26 17:45:50,890.38,Paid
22344,11078,2022-08-21 02:56:45,1244.80,Shipped
22345,17584,2023-06-20 06:53:09,56.13,Shipped
22346,16850,2023-08-11 08:32:34,1702.82,Pending
22347,15805,2022-12-13 08:56:49,392.08,Paid
22348,13084,2024-10-02 00:47:02,529.52,Shipped
22349,4738,2024-03-17 22:17:29,1631.82,Paid
22350,1689,2022-08-17 23:42:40,2635.67,Shipped
22351,19684,2022-02-06 09:45:06,4047.62,Paid
22352,14060,2022-07-20 11:47:38,88.50,Paid
22353,2124,2023-10-10 11:27:53,1022.81,Shipped
22354,1862,2022-02-07 23:30:11,472.30,Pending
22355,7876,2023-02-15 03:34:16,93.55,Pending
22356,12307,2022-05-18 05:39:21,5634.16,Cancelled
22357,2002,2023-01-10 16:44:24,151.92,Shipped
22358,10291,2024-01-10 20:05:55,4714.34,Paid
22359,5089,2024-12-27 16:11:22,5809.85,Paid
22360,18164,2025-04-10 06:35:13,2670.48,Pending
22361,11965,2025-01-12 05:58:38,1264.79,Pending
22362,16718,2022-05-26 15:15:58,982.96,Cancelled
22363,10626,2024-02-29 22:47:21,5838.93,Cancelled
22364,8232,2023-04-19 01:16:43,1833.15,Paid
22365,14583,2022-03-19 10:05:15,248.48,Shipped
22366,1272,2024-02-26 03:33:49,869.24,Shipped
22367,7849,2025-01-13 10:49:21,2283.52,Paid
22368,9738,2023-09-19 23:17:11,1633.66,Paid
22369,6718,2024-08-06 19:20:57,3766.76,Paid
22370,19791,2022-01-08 14:41:17,2455.49,Shipped
22371,952,2023-01-23 22:43:50,444.22,Shipped
22372,9812,2024-07-22 05:15:12,5707.06,Pending
22373,13896,2024-06-10 04:19:34,2940.28,Shipped
22374,5714,2024-09-29 22:30:11,1243.04,Paid
22375,12840,2022-04-28 03:02:47,1576.37,Pending
22376,14435,2023-01-24 23:17:34,890.17,Shipped
22377,4608,2025-03-28 01:43:41,305.32,Shipped
22378,2582,2023-07-28 01:03:22,5868.59,Paid
22379,14237,2022-08-07 20:42:39,6146.70,Shipped
22380,15219,2022-06-08 23:09:26,3788.41,Shipped
22381,9869,2022-12-22 18:59:46,4721.30,Pending
22382,14896,2024-11-04 08:49:14,1067.39,Shipped
22383,2424,2025-04-10 23:10:11,3207.79,Paid
22384,3859,2024-05-20 15:55:55,1508.53,Pending
22385,16025,2024-02-08 11:05:13,588.13,Shipped
22386,9898,2023-02-22 02:05:23,4125.81,Paid
22387,9602,2023-12-16 17:33:35,1457.19,Shipped
22388,3050,2024-09-25 22:06:07,3648.03,Paid
22389,3013,2023-04-28 17:02:39,3627.82,Pending
22390,15364,2022-02-06 23:27:12,1654.29,Paid
22391,8828,2023-09-07 04:12:16,567.40,Cancelled
22392,4305,2022-11-14 05:17:21,5140.38,Paid
22393,1568,2023-02-01 17:14:42,13869.23,Pending
22394,13390,2023-01-25 16:31:37,166.32,Paid
22395,15153,2024-04-27 13:10:18,1246.74,Cancelled
22396,14918,2024-06-14 13:57:05,2006.11,Shipped
22397,15156,2022-07-31 07:25:56,211.64,Paid
22398,5553,2022-08-24 04:06:04,5010.27,Shipped
22399,14920,2023-01-25 22:48:03,244.44,Cancelled
22400,12538,2023-01-07 10:18:41,4593.04,Paid
22401,4596,2023-03-06 14:23:25,4185.65,Pending
22402,14986,2022-10-02 07:04:30,3045.79,Pending
22403,934,2023-03-21 18:02:07,3084.64,Paid
22404,7938,2023-08-27 08:30:12,3359.64,Paid
22405,18959,2024-04-29 16:41:06,2055.75,Paid
22406,9700,2024-03-06 02:00:59,796.42,Shipped
22407,19032,2023-02-08 01:15:34,4467.96,Cancelled
22408,14469,2024-12-18 19:02:46,8104.70,Shipped
22409,10245,2024-10-08 14:01:51,1795.97,Paid
22410,18683,2023-01-29 02:22:18,10303.48,Pending
22411,8528,2022-08-19 19:03:42,3045.19,Paid
22412,15219,2025-03-30 22:27:43,921.17,Shipped
22413,584,2023-10-03 00:10:14,1718.51,Pending
22414,11261,2024-09-04 22:34:05,4383.76,Paid
22415,13249,2022-12-29 22:26:33,1493.46,Paid
22416,15865,2025-01-17 03:35:06,817.91,Paid
22417,10400,2023-01-10 10:03:22,164.00,Shipped
22418,4292,2023-06-22 23:50:24,2545.83,Cancelled
22419,17810,2025-01-03 12:47:39,4255.91,Paid
22420,8423,2024-07-13 13:48:00,1008.24,Shipped
22421,17048,2025-01-24 18:30:11,3731.04,Pending
22422,5400,2024-04-17 04:50:33,497.20,Paid
22423,7015,2023-07-06 22:50:09,8218.23,Pending
22424,10139,2024-09-22 16:25:36,2521.46,Paid
22425,2311,2022-08-05 22:22:14,284.44,Paid
22426,15032,2024-11-07 18:27:59,952.15,Paid
22427,18619,2023-01-28 00:15:33,3362.59,Shipped
22428,13380,2024-09-28 06:31:46,497.84,Paid
22429,15555,2023-08-09 09:44:38,693.69,Paid
22430,6959,2024-06-08 00:46:23,10713.59,Shipped
22431,15308,2024-02-01 23:27:35,695.63,Shipped
22432,10174,2023-10-28 00:34:18,1562.24,Shipped
22433,3542,2024-05-13 11:50:59,605.65,Pending
22434,4672,2024-07-24 18:08:32,17623.82,Pending
22435,1355,2024-10-12 06:40:25,1428.06,Shipped
22436,14054,2024-05-27 18:17:26,1391.21,Cancelled
22437,2679,2023-07-23 09:07:27,10265.66,Cancelled
22438,4709,2023-02-23 23:09:10,1767.30,Shipped
22439,15962,2023-02-28 09:08:51,1453.00,Paid
22440,14750,2024-06-30 21:37:56,186.08,Shipped
22441,5366,2024-05-11 13:03:11,1286.79,Pending
22442,7863,2023-07-22 04:59:12,327.63,Paid
22443,6244,2023-09-11 09:25:01,2431.77,Shipped
22444,13765,2023-03-17 18:55:45,211.98,Paid
22445,10442,2023-08-18 17:56:57,128.52,Shipped
22446,786,2023-06-06 01:08:54,4528.04,Shipped
22447,13969,2022-08-13 14:26:07,4673.07,Paid
22448,350,2023-02-14 01:12:39,29.40,Shipped
22449,14456,2022-04-07 20:33:55,4414.82,Paid
22450,5264,2025-01-02 06:47:24,9718.02,Paid
22451,4110,2024-01-10 12:24:24,7706.17,Shipped
22452,15391,2023-07-29 11:15:12,1713.60,Paid
22453,3658,2022-10-04 01:51:25,150.48,Shipped
22454,17919,2023-01-05 00:30:38,866.97,Shipped
22455,11103,2025-03-18 09:01:25,1510.96,Paid
22456,19503,2023-06-03 02:02:18,777.48,Cancelled
22457,4785,2022-03-11 13:09:44,888.70,Cancelled
22458,9561,2023-09-24 13:23:29,11016.50,Shipped
22459,12527,2022-04-30 02:06:57,864.19,Pending
22460,11910,2023-03-12 18:26:03,3667.23,Paid
22461,15007,2024-11-13 03:11:35,364.97,Pending
22462,8595,2022-01-20 16:31:34,68.72,Paid
22463,2584,2023-08-09 02:15:16,3224.86,Paid
22464,1449,2023-02-18 02:13:11,435.23,Pending
22465,6839,2024-11-25 23:32:12,13544.64,Paid
22466,6990,2024-02-18 05:15:31,1016.84,Shipped
22467,7208,2024-04-30 10:40:08,2100.22,Pending
22468,242,2023-03-14 14:22:17,860.72,Pending
22469,311,2024-02-09 03:55:45,3419.82,Shipped
22470,881,2025-03-17 17:53:28,5981.94,Cancelled
22471,8511,2024-01-21 05:57:50,1464.27,Shipped
22472,14820,2023-08-09 22:40:24,706.76,Paid
22473,2429,2024-06-10 06:38:43,1863.51,Paid
22474,15137,2023-09-14 13:12:18,978.12,Paid
22475,5565,2022-04-27 12:33:16,436.84,Paid
22476,17755,2023-09-06 09:42:36,1575.52,Paid
22477,15135,2024-07-24 17:32:49,1607.08,Paid
22478,807,2024-01-28 12:51:15,14.03,Shipped
22479,11333,2024-04-29 01:38:48,1283.95,Cancelled
22480,10173,2025-01-17 18:43:17,138.98,Cancelled
22481,14824,2023-10-26 18:19:55,6514.56,Paid
22482,18511,2023-04-12 10:32:23,1030.28,Cancelled
22483,12548,2023-06-02 12:15:16,1787.88,Pending
22484,12451,2024-03-01 10:07:27,279.22,Paid
22485,12232,2024-08-14 22:52:22,4792.12,Shipped
22486,8261,2024-06-01 13:26:21,449.29,Paid
22487,11267,2024-07-24 22:18:36,475.47,Shipped
22488,17483,2025-03-24 13:36:22,12353.73,Pending
22489,11534,2024-11-05 21:43:17,1389.44,Shipped
22490,6924,2023-08-14 09:54:33,7042.84,Paid
22491,5066,2023-12-17 06:08:53,1317.71,Shipped
22492,8728,2023-08-10 21:05:32,1253.07,Paid
22493,2105,2023-12-27 04:18:42,1086.62,Paid
22494,14986,2022-11-16 10:00:12,6241.42,Paid
22495,6074,2022-08-15 15:34:33,4800.27,Cancelled
22496,11356,2023-12-13 11:50:15,2097.49,Paid
22497,1578,2022-02-12 16:26:53,4151.56,Paid
22498,450,2023-07-03 03:00:44,4106.59,Paid
22499,14376,2023-11-15 21:36:00,812.97,Paid
22500,8035,2023-03-18 07:19:52,3570.05,Pending
22501,10784,2022-02-19 18:13:02,6731.57,Paid
22502,2351,2023-12-16 02:24:17,10493.23,Shipped
22503,13985,2024-11-12 03:57:33,3600.85,Shipped
22504,7495,2024-06-22 05:08:28,4510.55,Cancelled
22505,5997,2023-10-18 03:15:06,265.19,Paid
22506,5663,2022-09-28 10:37:18,1165.51,Shipped
22507,6628,2023-05-23 05:55:33,1277.32,Shipped
22508,7432,2022-02-11 13:24:19,969.07,Paid
22509,18718,2023-06-20 01:27:18,2775.99,Paid
22510,14985,2024-12-20 12:06:04,2223.84,Pending
22511,4045,2023-10-05 09:10:57,5047.05,Paid
22512,221,2023-10-28 09:45:21,223.80,Paid
22513,14140,2023-06-24 00:04:27,584.84,Shipped
22514,9579,2022-03-31 01:28:35,3250.33,Pending
22515,18160,2022-07-10 05:03:40,692.38,Shipped
22516,7449,2022-12-09 20:04:00,4534.04,Cancelled
22517,10544,2022-05-19 14:17:26,711.36,Shipped
22518,17771,2023-10-09 07:57:08,886.75,Pending
